"No.","Time","Source","Destination","Protocol","Length","Info"
"1506","10.588615","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1507","10.588741","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1508","10.590012","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1509","10.590153","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1510","10.590153","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1511","10.590212","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1512","10.590212","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1513","10.590278","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"1514","10.592233","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1515","10.600657","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1516","10.600657","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1517","10.600786","72.247.40.34","192.168.0.103","QUIC","1218","Protected Payload (KP0)"
"1518","10.600786","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1519","10.600855","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1520","10.600855","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1521","10.600855","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1522","10.600855","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1523","10.600855","72.247.40.34","192.168.0.103","QUIC","365","Protected Payload (KP0)"
"1524","10.600855","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1525","10.600929","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1526","10.600929","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1527","10.601056","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1528","10.601060","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"1529","10.601299","192.168.0.103","72.247.40.34","QUIC","79","Protected Payload (KP0), DCID=0058c721e3c04022"
"1530","10.601442","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1531","10.601442","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1532","10.601525","192.168.0.103","72.247.40.34","QUIC","78","Protected Payload (KP0), DCID=0058c721e3c04022"
"1533","10.601720","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1534","10.601720","72.247.40.34","192.168.0.103","QUIC","802","Protected Payload (KP0)"
"1535","10.601987","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1536","10.601987","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1537","10.602085","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1538","10.602085","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1539","10.603182","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1540","10.603182","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1541","10.603192","192.168.0.103","72.247.40.34","QUIC","78","Protected Payload (KP0), DCID=0058c721e3c04022"
"1542","10.603243","72.247.40.34","192.168.0.103","QUIC","675","Protected Payload (KP0)"
"1543","10.603243","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1544","10.603243","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1545","10.603483","192.168.0.103","72.247.40.34","QUIC","78","Protected Payload (KP0), DCID=0058c721e3c04022"
"1546","10.604951","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1547","10.604951","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1548","10.606245","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1549","10.606375","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1550","10.606375","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1551","10.606428","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1552","10.606428","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1553","10.606428","72.247.40.34","192.168.0.103","QUIC","538","Protected Payload (KP0)"
"1554","10.606428","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=24817 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1555","10.609676","192.168.0.103","72.247.40.34","QUIC","75","Protected Payload (KP0), DCID=0058c721e3c04022"
"1556","10.609711","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=26277 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1557","10.609711","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=27737 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1558","10.609769","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=29197 Win=131328 Len=0"
"1559","10.609837","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=29197 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1560","10.609837","72.247.40.88","192.168.0.103","TLSv1.3","1514","Application Data, Application Data"
"1561","10.609881","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=32117 Win=131328 Len=0"
"1562","10.610247","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=32117 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1563","10.610247","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=33577 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1564","10.610293","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=35037 Win=131328 Len=0"
"1565","10.610348","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=35037 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1566","10.610348","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=36497 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1567","10.610374","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=37957 Win=131328 Len=0"
"1568","10.610543","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=37957 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1569","10.610543","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=39417 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1570","10.610579","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=40877 Win=131328 Len=0"
"1571","10.610674","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=40877 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1572","10.610674","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=42337 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1573","10.610710","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=43797 Win=131328 Len=0"
"1574","10.610797","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=43797 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1575","10.610797","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=45257 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1576","10.610921","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=46717 Win=131328 Len=0"
"1577","10.611230","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=46717 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1578","10.611274","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=48177 Win=131328 Len=0"
"1579","10.612328","72.247.40.88","192.168.0.103","TLSv1.3","1514","Application Data, Application Data"
"1580","10.612328","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=49637 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1581","10.612402","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=51097 Win=131328 Len=0"
"1582","10.612573","72.247.40.88","192.168.0.103","TLSv1.3","1514","Application Data, Application Data"
"1583","10.612573","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=52557 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1584","10.612605","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=54017 Win=131328 Len=0"
"1585","10.612707","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=54017 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1586","10.612867","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=55477 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1587","10.612867","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=56937 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1588","10.612901","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=58397 Win=131328 Len=0"
"1589","10.613095","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=58397 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1590","10.613129","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=59857 Win=131328 Len=0"
"1591","10.614213","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=59857 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1592","10.614292","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=61317 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1593","10.614323","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=62777 Win=131328 Len=0"
"1594","10.614865","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=62777 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1595","10.615973","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=64237 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1596","10.616039","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=65697 Win=131328 Len=0"
"1597","10.616138","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=65697 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1598","10.616138","72.247.40.88","192.168.0.103","TLSv1.3","1514","Application Data"
"1599","10.616138","72.247.40.88","192.168.0.103","TLSv1.3","1514","Application Data, Application Data"
"1600","10.616138","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=70077 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1601","10.616175","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=71537 Win=131328 Len=0"
"1602","10.616212","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=71537 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1603","10.616848","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=72997 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1604","10.616848","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=74457 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1605","10.616922","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=75917 Win=131328 Len=0"
"1606","10.616995","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=75917 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1607","10.617022","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=77377 Win=131328 Len=0"
"1608","10.624596","72.247.40.34","192.168.0.103","QUIC","68","Protected Payload (KP0)"
"1609","10.636451","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=77377 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1610","10.636451","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=78837 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1611","10.636514","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=80297 Win=131328 Len=0"
"1612","10.636577","72.247.40.34","192.168.0.103","QUIC","67","Protected Payload (KP0)"
"1613","10.636577","72.247.40.34","192.168.0.103","QUIC","67","Protected Payload (KP0)"
"1614","10.636577","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=80297 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1615","10.636577","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=81757 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1616","10.636577","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=83217 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1617","10.636577","72.247.40.88","192.168.0.103","TLSv1.3","1514","Application Data"
"1618","10.636626","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=86137 Win=131328 Len=0"
"1619","10.641433","72.247.40.88","192.168.0.103","TLSv1.3","1514","Application Data"
"1620","10.641563","72.247.40.88","192.168.0.103","TCP","75","443  >  18165 [PSH, ACK] Seq=87597 Ack=3606 Win=64128 Len=21 [TCP segment of a reassembled PDU]"
"1621","10.641563","72.247.40.88","192.168.0.103","TLSv1.3","1514","Application Data"
"1622","10.641563","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=89078 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1623","10.641563","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=90538 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1624","10.641563","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=91998 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1625","10.641563","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=93458 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1626","10.641563","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=94918 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1627","10.641637","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=96378 Win=131328 Len=0"
"1628","10.641755","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=96378 Ack=3606 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1629","10.641755","72.247.40.88","192.168.0.103","TLSv1.3","1024","Application Data"
"1630","10.641784","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3606 Ack=98808 Win=131328 Len=0"
"1631","10.682055","192.168.0.103","72.247.40.88","TLSv1.3","173","Application Data"
"1632","10.698384","192.168.0.1","192.168.0.103","DNS","568","Standard query response 0x8dfb A img-s-msn-com.akamaized.net CNAME a1834.dscg2.akamai.net A 179.40.135.42 A 179.40.135.41 NS f.root-servers.net NS g.root-servers.net NS h.root-servers.net NS i.root-servers.net NS j.root-servers.net NS k.root-servers.net NS l.root-servers.net NS m.root-servers.net NS a.root-servers.net NS b.root-servers.net NS c.root-servers.net NS d.root-servers.net NS e.root-servers.net A 192.5.5.241 A 192.112.36.4 A 198.97.190.53 A 192.36.148.17 A 192.58.128.30 A 193.0.14.129 A 199.7.83.42 A 202.12.27.33 A 198.41.0.4 A 170.247.170.2 A 192.33.4.12 A 199.7.91.13 A 192.203.230.10"
"1633","10.698884","192.168.0.103","192.168.0.1","DNS","87","Standard query 0xc308 A img-s-msn-com.akamaized.net"
"1634","10.700752","192.168.0.1","192.168.0.103","DNS","155","Standard query response 0xc308 A img-s-msn-com.akamaized.net CNAME a1834.dscg2.akamai.net A 179.40.135.41 A 179.40.135.42"
"1635","10.701535","192.168.0.103","179.40.135.41","TCP","66","18166  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1636","10.724174","179.40.135.41","192.168.0.103","TCP","66","443  >  18166 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1637","10.724281","192.168.0.103","179.40.135.41","TCP","54","18166  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1638","10.724938","192.168.0.103","179.40.135.41","TCP","1514","18166  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1460 [TCP segment of a reassembled PDU]"
"1639","10.724938","192.168.0.103","179.40.135.41","TLSv1.3","634","Client Hello (SNI=img-s-msn-com.akamaized.net)"
"1640","10.730638","192.168.0.103","72.247.40.34","QUIC","180","Protected Payload (KP0), DCID=0058c721e3c04022"
"1641","10.738279","72.247.40.88","192.168.0.103","TLSv1.3","866","Application Data"
"1642","10.738376","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=99620 Ack=3725 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1643","10.738376","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=101080 Ack=3725 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1644","10.738376","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [PSH, ACK] Seq=102540 Ack=3725 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1645","10.738401","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3725 Ack=104000 Win=131328 Len=0"
"1646","10.738459","72.247.40.88","192.168.0.103","TCP","1514","443  >  18165 [ACK] Seq=104000 Ack=3725 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1647","10.738459","72.247.40.88","192.168.0.103","TLSv1.3","488","Application Data"
"1648","10.738475","192.168.0.103","72.247.40.88","TCP","54","18165  >  443 [ACK] Seq=3725 Ack=105894 Win=131328 Len=0"
"1649","10.763532","72.247.40.34","192.168.0.103","QUIC","71","Protected Payload (KP0)"
"1650","10.764561","72.247.40.34","192.168.0.103","QUIC","139","Protected Payload (KP0)"
"1651","10.765038","192.168.0.103","72.247.40.34","QUIC","78","Protected Payload (KP0), DCID=0058c721e3c04022"
"1652","10.765938","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1653","10.765938","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1654","10.765938","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1655","10.766157","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1656","10.766157","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1657","10.766673","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1658","10.766673","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1659","10.766673","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1660","10.766894","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1661","10.766894","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1662","10.767073","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"1663","10.768994","72.247.40.34","192.168.0.103","QUIC","95","Protected Payload (KP0)"
"1664","10.768994","72.247.40.34","192.168.0.103","QUIC","65","Protected Payload (KP0)"
"1665","10.769107","179.40.135.41","192.168.0.103","TCP","54","443  >  18166 [ACK] Seq=1 Ack=1461 Win=64128 Len=0"
"1666","10.769107","179.40.135.41","192.168.0.103","TCP","54","443  >  18166 [ACK] Seq=1 Ack=2041 Win=64128 Len=0"
"1667","10.769107","179.40.135.41","192.168.0.103","TLSv1.3","318","Server Hello, Change Cipher Spec, Application Data, Application Data"
"1668","10.771793","192.168.0.103","179.40.135.41","TLSv1.3","134","Change Cipher Spec, Application Data"
"1669","10.772524","192.168.0.103","179.40.135.41","TLSv1.3","146","Application Data"
"1670","10.772803","192.168.0.103","179.40.135.41","TLSv1.3","565","Application Data"
"1671","10.772864","192.168.0.103","179.40.135.41","TLSv1.3","152","Application Data"
"1672","10.772908","192.168.0.103","179.40.135.41","TLSv1.3","151","Application Data"
"1673","10.777635","192.168.0.103","72.247.40.34","QUIC","75","Protected Payload (KP0), DCID=0058c721e3c04022"
"1674","10.809419","179.40.135.41","192.168.0.103","TCP","54","443  >  18166 [ACK] Seq=265 Ack=2121 Win=64128 Len=0"
"1675","10.809419","179.40.135.41","192.168.0.103","TCP","54","443  >  18166 [ACK] Seq=265 Ack=2213 Win=64128 Len=0"
"1676","10.809419","179.40.135.41","192.168.0.103","TLSv1.3","357","Application Data"
"1677","10.809419","179.40.135.41","192.168.0.103","TLSv1.3","115","Application Data"
"1678","10.809419","179.40.135.41","192.168.0.103","TLSv1.3","85","Application Data"
"1679","10.809419","179.40.135.41","192.168.0.103","TCP","54","443  >  18166 [ACK] Seq=660 Ack=2724 Win=64128 Len=0"
"1680","10.809530","192.168.0.103","179.40.135.41","TCP","54","18166  >  443 [ACK] Seq=2919 Ack=660 Win=130560 Len=0"
"1681","10.809761","192.168.0.103","179.40.135.41","TLSv1.3","85","Application Data"
"1682","10.810063","179.40.135.41","192.168.0.103","TCP","54","443  >  18166 [ACK] Seq=660 Ack=2822 Win=64128 Len=0"
"1683","10.810063","179.40.135.41","192.168.0.103","TLSv1.3","391","Application Data"
"1684","10.810063","179.40.135.41","192.168.0.103","TLSv1.3","1351","Application Data"
"1685","10.810063","179.40.135.41","192.168.0.103","TLSv1.3","1514","Application Data"
"1686","10.810063","179.40.135.41","192.168.0.103","TLSv1.3","86","Application Data"
"1687","10.810119","192.168.0.103","179.40.135.41","TCP","54","18166  >  443 [ACK] Seq=2950 Ack=3786 Win=131328 Len=0"
"1688","10.826794","192.168.0.103","72.247.40.34","QUIC","195","Protected Payload (KP0), DCID=0058c721e3c04022"
"1689","10.827492","72.247.40.34","192.168.0.103","QUIC","68","Protected Payload (KP0)"
"1690","10.841826","179.40.135.41","192.168.0.103","TCP","54","443  >  18166 [ACK] Seq=3786 Ack=2919 Win=64128 Len=0"
"1691","10.841826","179.40.135.41","192.168.0.103","TLSv1.3","391","Application Data"
"1692","10.841964","179.40.135.41","192.168.0.103","TLSv1.3","1155","Application Data"
"1693","10.842001","192.168.0.103","179.40.135.41","TCP","54","18166  >  443 [ACK] Seq=2950 Ack=5224 Win=129792 Len=0"
"1694","10.850996","192.168.0.103","72.247.40.34","QUIC","195","Protected Payload (KP0), DCID=0058c721e3c04022"
"1695","10.852036","192.168.0.103","72.247.40.34","QUIC","197","Protected Payload (KP0), DCID=0058c721e3c04022"
"1696","10.852456","192.168.0.103","179.40.135.41","TLSv1.3","175","Application Data"
"1697","10.855131","192.168.0.103","72.247.40.34","QUIC","197","Protected Payload (KP0), DCID=0058c721e3c04022"
"1698","10.856402","192.168.0.103","72.247.40.34","QUIC","197","Protected Payload (KP0), DCID=0058c721e3c04022"
"1699","10.856637","192.168.0.103","179.40.135.41","TLSv1.3","152","Application Data"
"1700","10.858492","72.247.40.34","192.168.0.103","QUIC","71","Protected Payload (KP0)"
"1701","10.858492","72.247.40.34","192.168.0.103","QUIC","213","Protected Payload (KP0)"
"1702","10.858619","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1703","10.858619","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1704","10.858619","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1705","10.858619","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1706","10.858875","192.168.0.103","72.247.40.34","QUIC","78","Protected Payload (KP0), DCID=0058c721e3c04022"
"1707","10.859644","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1708","10.859790","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1709","10.859790","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1710","10.860493","192.168.0.103","72.247.40.34","QUIC","203","Protected Payload (KP0), DCID=0058c721e3c04022"
"1711","10.861142","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1712","10.861283","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"1713","10.861283","72.247.40.34","192.168.0.103","QUIC","531","Protected Payload (KP0)"
"1714","10.861348","72.247.40.34","192.168.0.103","QUIC","65","Protected Payload (KP0)"
"1715","10.872547","179.40.135.41","192.168.0.103","TCP","54","443  >  18166 [ACK] Seq=5224 Ack=3071 Win=64128 Len=0"
"1716","10.872547","179.40.135.41","192.168.0.103","TLSv1.3","195","Application Data"
"1717","10.872653","192.168.0.103","179.40.135.41","TCP","54","18166  >  443 [ACK] Seq=3169 Ack=5365 Win=131328 Len=0"
"1718","10.872891","192.168.0.103","72.247.40.34","QUIC","75","Protected Payload (KP0), DCID=0058c721e3c04022"
"1719","10.873112","192.168.0.103","179.40.135.41","TLSv1.3","89","Application Data"
"1720","10.873208","179.40.135.41","192.168.0.103","TLSv1.3","392","Application Data"
"1721","10.875212","179.40.135.41","192.168.0.103","TCP","1514","443  >  18166 [ACK] Seq=5703 Ack=3169 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"1722","10.875293","192.168.0.103","179.40.135.41","TCP","54","18166  >  443 [ACK] Seq=3204 Ack=7163 Win=131328 Len=0"
"1723","10.877030","179.40.135.41","192.168.0.103","TLSv1.3","281","Application Data"
"1724","10.877030","179.40.135.41","192.168.0.103","TLSv1.3","85","Application Data"
"1725","10.877086","192.168.0.103","179.40.135.41","TCP","54","18166  >  443 [ACK] Seq=3204 Ack=7421 Win=131072 Len=0"
"1726","10.884214","72.247.40.34","192.168.0.103","QUIC","71","Protected Payload (KP0)"
"1727","10.884214","72.247.40.34","192.168.0.103","QUIC","71","Protected Payload (KP0)"
"1728","10.884288","72.247.40.34","192.168.0.103","QUIC","71","Protected Payload (KP0)"
"1729","10.884288","72.247.40.34","192.168.0.103","QUIC","71","Protected Payload (KP0)"
"1730","10.884288","72.247.40.34","192.168.0.103","QUIC","150","Protected Payload (KP0)"
